F_Longitude,F_Latitude,T_Longitude,T_Latitude,F,T,Num
33.223191,43.679291,47.411631,28.369885,Iraq,Moldova,4
41.20438,74.766098,47.411631,28.369885,Kyrgyzstan,Moldova,4
42.315407,43.356892,47.411631,28.369885,Georgia,Moldova,4
40.143105,47.576927,47.411631,28.369885,Azerbaijan,Moldova,8
33.93911,67.709953,47.411631,28.369885,Afghanistan,Moldova,10
12.862807,30.217636,47.411631,28.369885,Sudan,Moldova,11
34.802075,38.996815,47.411631,28.369885,Syria,Moldova,12
40.069099,45.038189,47.411631,28.369885,Armenia,Moldova,27
61.52401,105.318756,47.411631,28.369885,Russia,Moldova,32
35.86166,104.195397,46.862496,103.846656,China,Mongolia,11
53.709807,27.953389,42.708678,19.37439,Belarus,Montenegro,1
45.1,15.2,42.708678,19.37439,Croatia,Montenegro,2361
43.915886,17.679076,42.708678,19.37439,Bosnia and Herzegovina,Montenegro,6168
44.016521,21.005859,42.708678,19.37439,Serbia,Montenegro,16210
6.611111,20.939444,31.791702,-7.09262,Central African Republic,Morocco,1
7.873054,80.771797,31.791702,-7.09262,Sri Lanka,Morocco,1
8.619543,0.824782,31.791702,-7.09262,Togo,Morocco,1
9.945587,-9.696645,31.791702,-7.09262,Guinea,Morocco,1
15.179384,39.782334,31.791702,-7.09262,Eritrea,Morocco,1
17.607789,8.081666,31.791702,-7.09262,Niger,Morocco,1
32.427908,53.688046,31.791702,-7.09262,Iran,Morocco,1
5.152149,46.199616,31.791702,-7.09262,Somalia,Morocco,3
33.886917,9.537499,31.791702,-7.09262,Tunisia,Morocco,3
-11.202692,17.873887,31.791702,-7.09262,Angola,Morocco,4
-1.940278,29.873888,31.791702,-7.09262,Rwanda,Morocco,4
7.369722,12.354722,31.791702,-7.09262,Cameroon,Morocco,4
15.454166,18.732207,31.791702,-7.09262,Chad,Morocco,4
35.86166,104.195397,31.791702,-7.09262,China,Morocco,4
9.081999,8.675277,31.791702,-7.09262,Nigeria,Morocco,5
28.033886,1.659626,31.791702,-7.09262,Algeria,Morocco,5
12.862807,30.217636,31.791702,-7.09262,Sudan,Morocco,6
30.375321,69.345116,31.791702,-7.09262,Pakistan,Morocco,7
8.460555,-11.779889,31.791702,-7.09262,Sierra Leone,Morocco,20
6.428055,-9.429499,31.791702,-7.09262,Liberia,Morocco,22
33.223191,43.679291,31.791702,-7.09262,Iraq,Morocco,135
-0.228021,15.827659,31.791702,-7.09262,Congo [Republic],Morocco,213
7.539989,-5.54708,31.791702,-7.09262,C?te d'Ivoire,Morocco,282
-18.766947,46.869107,-18.665695,35.529562,Madagascar,Mozambique,1
-11.202692,17.873887,-18.665695,35.529562,Angola,Mozambique,1
1.373333,32.290275,-18.665695,35.529562,Uganda,Mozambique,1
6.428055,-9.429499,-18.665695,35.529562,Liberia,Mozambique,1
8.460555,-11.779889,-18.665695,35.529562,Sierra Leone,Mozambique,1
12.862807,30.217636,-18.665695,35.529562,Sudan,Mozambique,1
33.93911,67.709953,-18.665695,35.529562,Afghanistan,Mozambique,1
5.152149,46.199616,-18.665695,35.529562,Somalia,Mozambique,21
-3.373056,29.918886,-18.665695,35.529562,Burundi,Mozambique,718
-1.940278,29.873888,-18.665695,35.529562,Rwanda,Mozambique,720
-0.228021,15.827659,-18.665695,35.529562,Congo [Republic],Mozambique,1677
-19.015438,29.154857,-22.95764,18.49041,Zimbabwe,Namibia,1
7.369722,12.354722,-22.95764,18.49041,Cameroon,Namibia,1
24.215527,-12.885834,-22.95764,18.49041,Western Sahara,Namibia,1
1.373333,32.290275,-22.95764,18.49041,Uganda,Namibia,2
6.611111,20.939444,-22.95764,18.49041,Central African Republic,Namibia,2
8.460555,-11.779889,-22.95764,18.49041,Sierra Leone,Namibia,3
-1.940278,29.873888,-22.95764,18.49041,Rwanda,Namibia,62
-3.373056,29.918886,-22.95764,18.49041,Burundi,Namibia,127
-0.228021,15.827659,-22.95764,18.49041,Congo [Republic],Namibia,675
-11.202692,17.873887,-22.95764,18.49041,Angola,Namibia,5916
23.684994,90.356331,28.394857,84.124008,Bangladesh,Nepal,1
32.427908,53.688046,28.394857,84.124008,Iran,Nepal,1
35.86166,104.195397,28.394857,84.124008,China,Nepal,1
7.873054,80.771797,28.394857,84.124008,Sri Lanka,Nepal,2
33.223191,43.679291,28.394857,84.124008,Iraq,Nepal,2
9.145,40.489673,28.394857,84.124008,Ethiopia,Nepal,4
5.152149,46.199616,28.394857,84.124008,Somalia,Nepal,75
30.375321,69.345116,28.394857,84.124008,Pakistan,Nepal,146
27.514162,90.433601,28.394857,84.124008,Bhutan,Nepal,102087
-38.416097,-63.616672,52.132633,5.291266,Argentina,Netherlands,1
-13.254308,34.301525,52.132633,5.291266,Malawi,Netherlands,1
1.650801,10.267895,52.132633,5.291266,Equatorial Guinea,Netherlands,1
17.189877,-88.49765,52.132633,5.291266,Belize,Netherlands,1
23.634501,-102.552784,52.132633,5.291266,Mexico,Netherlands,1
25.930414,50.637772,52.132633,5.291266,Bahrain,Netherlands,1
31.046051,34.851612,52.132633,5.291266,Israel,Netherlands,1
37.09024,-95.712891,52.132633,5.291266,United States,Netherlands,1
39.074208,21.824312,52.132633,5.291266,Greece,Netherlands,1
40.463667,-3.74922,52.132633,5.291266,Spain,Netherlands,1
42.546245,1.601554,52.132633,5.291266,Andorra,Netherlands,1
46.227638,2.213749,52.132633,5.291266,France,Netherlands,1
50.503887,4.469936,52.132633,5.291266,Belgium,Netherlands,1
55.378051,-3.435973,52.132633,5.291266,United Kingdom,Netherlands,1
60.128161,18.643501,52.132633,5.291266,Sweden,Netherlands,1
-35.675147,-71.542969,52.132633,5.291266,Chile,Netherlands,2
-18.665695,35.529562,52.132633,5.291266,Mozambique,Netherlands,2
-9.189967,-75.015152,52.132633,5.291266,Peru,Netherlands,2
4.210484,101.975766,52.132633,5.291266,Malaysia,Netherlands,2
18.971187,-72.285215,52.132633,5.291266,Haiti,Netherlands,2
47.162494,19.503304,52.132633,5.291266,Hungary,Netherlands,2
-30.559482,22.937506,52.132633,5.291266,South Africa,Netherlands,3
-1.831239,-78.183406,52.132633,5.291266,Ecuador,Netherlands,3
-0.803689,11.609444,52.132633,5.291266,Gabon,Netherlands,3
7.946527,-1.023194,52.132633,5.291266,Ghana,Netherlands,3
51.165691,10.451526,52.132633,5.291266,Germany,Netherlands,3
55.169438,23.881275,52.132633,5.291266,Lithuania,Netherlands,3
56.879635,24.603189,52.132633,5.291266,Latvia,Netherlands,3
-14.235004,-51.92528,52.132633,5.291266,Brazil,Netherlands,4
15.199999,-86.241905,52.132633,5.291266,Honduras,Netherlands,4
18.109581,-77.297508,52.132633,5.291266,Jamaica,Netherlands,4
3.919305,-56.027783,52.132633,5.291266,Suriname,Netherlands,5
14.497401,-14.452362,52.132633,5.291266,Senegal,Netherlands,6
17.570692,-3.996166,52.132633,5.291266,Mali,Netherlands,6
12.238333,-1.561593,52.132633,5.291266,Burkina Faso,Netherlands,7
30.585164,36.238414,52.132633,5.291266,Jordan,Netherlands,7
42.733883,25.48583,52.132633,5.291266,Bulgaria,Netherlands,7
6.611111,20.939444,52.132633,5.291266,Central African Republic,Netherlands,8
35.907757,127.766922,52.132633,5.291266,South Korea,Netherlands,8
21.521757,-77.781167,52.132633,5.291266,Cuba,Netherlands,9
-6.369028,34.888822,52.132633,5.291266,Tanzania,Netherlands,10
29.31166,47.481766,52.132633,5.291266,Kuwait,Netherlands,10
9.30769,2.315834,52.132633,5.291266,Benin,Netherlands,11
11.825138,42.590275,52.132633,5.291266,Djibouti,Netherlands,11
49.817492,15.472962,52.132633,5.291266,Czech Republic,Netherlands,12
12.565679,104.990963,52.132633,5.291266,Cambodia,Netherlands,14
13.443182,-15.310139,52.132633,5.291266,Gambia,Netherlands,14
31.791702,-7.09262,52.132633,5.291266,Morocco,Netherlands,14
20.593684,78.96288,52.132633,5.291266,India,Netherlands,15
47.411631,28.369885,52.132633,5.291266,Moldova,Netherlands,15
23.885942,45.079162,52.132633,5.291266,Saudi Arabia,Netherlands,16
12.879721,121.774017,52.132633,5.291266,Philippines,Netherlands,17
11.803749,-15.180413,52.132633,5.291266,Guinea-Bissau,Netherlands,21
26.820553,30.802498,52.132633,5.291266,Egypt,Netherlands,21
15.454166,18.732207,52.132633,5.291266,Chad,Netherlands,22
38.969719,59.556278,52.132633,5.291266,Turkmenistan,Netherlands,23
-19.015438,29.154857,52.132633,5.291266,Zimbabwe,Netherlands,24
-0.023559,37.906193,52.132633,5.291266,Kenya,Netherlands,25
45.943161,24.96676,52.132633,5.291266,Romania,Netherlands,26
40.339852,127.510093,52.132633,5.291266,North Korea,Netherlands,29
48.669026,19.699024,52.132633,5.291266,Slovakia,Netherlands,30
-0.789275,113.921327,52.132633,5.291266,Indonesia,Netherlands,36
23.684994,90.356331,52.132633,5.291266,Bangladesh,Netherlands,39
15.552727,48.516388,52.132633,5.291266,Yemen,Netherlands,42
33.886917,9.537499,52.132633,5.291266,Tunisia,Netherlands,49
14.058324,108.277199,52.132633,5.291266,Viet Nam ,Netherlands,50
38.861034,71.276093,52.132633,5.291266,Tajikistan,Netherlands,55
46.862496,103.846656,52.132633,5.291266,Mongolia,Netherlands,55
27.514162,90.433601,52.132633,5.291266,Bhutan,Netherlands,62
41.20438,74.766098,52.132633,5.291266,Kyrgyzstan,Netherlands,63
45.1,15.2,52.132633,5.291266,Croatia,Netherlands,66
41.153332,20.168331,52.132633,5.291266,Albania,Netherlands,67
33.854721,35.862285,52.132633,5.291266,Lebanon,Netherlands,79
21.00789,-10.940835,52.132633,5.291266,Mauritania,Netherlands,80
17.607789,8.081666,52.132633,5.291266,Niger,Netherlands,81
53.709807,27.953389,52.132633,5.291266,Belarus,Netherlands,97
1.373333,32.290275,52.132633,5.291266,Uganda,Netherlands,112
48.019573,66.923684,52.132633,5.291266,Kazakhstan,Netherlands,132
28.033886,1.659626,52.132633,5.291266,Algeria,Netherlands,136
26.3351,17.228331,52.132633,5.291266,Libya,Netherlands,157
48.379433,31.16558,52.132633,5.291266,Ukraine,Netherlands,170
30.375321,69.345116,52.132633,5.291266,Pakistan,Netherlands,191
9.081999,8.675277,52.132633,5.291266,Nigeria,Netherlands,202
7.369722,12.354722,52.132633,5.291266,Cameroon,Netherlands,207
41.377491,64.585262,52.132633,5.291266,Uzbekistan,Netherlands,212
28.394857,84.124008,52.132633,5.291266,Nepal,Netherlands,213
8.619543,0.824782,52.132633,5.291266,Togo,Netherlands,250
42.315407,43.356892,52.132633,5.291266,Georgia,Netherlands,282
4.570868,-74.297333,52.132633,5.291266,Colombia,Netherlands,295
7.539989,-5.54708,52.132633,5.291266,C?te d'Ivoire,Netherlands,472
6.428055,-9.429499,52.132633,5.291266,Liberia,Netherlands,530
9.145,40.489673,52.132633,5.291266,Ethiopia,Netherlands,609
7.873054,80.771797,52.132633,5.291266,Sri Lanka,Netherlands,644
38.963745,35.243322,52.132633,5.291266,Turkey,Netherlands,804
15.179384,39.782334,52.132633,5.291266,Eritrea,Netherlands,917
-1.940278,29.873888,52.132633,5.291266,Rwanda,Netherlands,920
43.915886,17.679076,52.132633,5.291266,Bosnia and Herzegovina,Netherlands,964
9.945587,-9.696645,52.132633,5.291266,Guinea,Netherlands,1038
40.069099,45.038189,52.132633,5.291266,Armenia,Netherlands,1076
-0.228021,15.827659,52.132633,5.291266,Congo [Republic],Netherlands,1152
61.52401,105.318756,52.132633,5.291266,Russia,Netherlands,1206
34.802075,38.996815,52.132633,5.291266,Syria,Netherlands,1326
35.86166,104.195397,52.132633,5.291266,China,Netherlands,1346
44.016521,21.005859,52.132633,5.291266,Serbia,Netherlands,1991
40.143105,47.576927,52.132633,5.291266,Azerbaijan,Netherlands,2152
12.862807,30.217636,52.132633,5.291266,Sudan,Netherlands,2324
-3.373056,29.918886,52.132633,5.291266,Burundi,Netherlands,2356
-11.202692,17.873887,52.132633,5.291266,Angola,Netherlands,2663
32.427908,53.688046,52.132633,5.291266,Iran,Netherlands,2956
8.460555,-11.779889,52.132633,5.291266,Sierra Leone,Netherlands,3783
5.152149,46.199616,52.132633,5.291266,Somalia,Netherlands,8565
33.93911,67.709953,52.132633,5.291266,Afghanistan,Netherlands,13477
33.223191,43.679291,52.132633,5.291266,Iraq,Netherlands,15553
-30.559482,22.937506,-40.900557,174.885971,South Africa,New Zealand,1
-16.578193,179.414413,-40.900557,174.885971,Fiji,New Zealand,1
-16.290154,-63.588653,-40.900557,174.885971,Bolivia,New Zealand,1
-14.235004,-51.92528,-40.900557,174.885971,Brazil,New Zealand,1
-9.64571,160.156194,-40.900557,174.885971,Solomon Islands,New Zealand,1
-6.314993,143.95555,-40.900557,174.885971,Papua New Guinea,New Zealand,1
-3.373056,29.918886,-40.900557,174.885971,Burundi,New Zealand,1
-3.370417,-168.734039,-40.900557,174.885971,Kiribati,New Zealand,1
-0.023559,37.906193,-40.900557,174.885971,Kenya,New Zealand,1
8.619543,0.824782,-40.900557,174.885971,Togo,New Zealand,1
9.945587,-9.696645,-40.900557,174.885971,Guinea,New Zealand,1
15.552727,48.516388,-40.900557,174.885971,Yemen,New Zealand,1
15.870032,100.992541,-40.900557,174.885971,Thailand,New Zealand,1
35.907757,127.766922,-40.900557,174.885971,South Korea,New Zealand,1
40.339852,127.510093,-40.900557,174.885971,North Korea,New Zealand,1
42.315407,43.356892,-40.900557,174.885971,Georgia,New Zealand,1
47.162494,19.503304,-40.900557,174.885971,Hungary,New Zealand,1
48.379433,31.16558,-40.900557,174.885971,Ukraine,New Zealand,1
53.709807,27.953389,-40.900557,174.885971,Belarus,New Zealand,1
-11.202692,17.873887,-40.900557,174.885971,Angola,New Zealand,2
18.735693,-70.162651,-40.900557,174.885971,Dominican Republic,New Zealand,2
25.930414,50.637772,-40.900557,174.885971,Bahrain,New Zealand,2
61.52401,105.318756,-40.900557,174.885971,Russia,New Zealand,2
-18.766947,46.869107,-40.900557,174.885971,Madagascar,New Zealand,3
7.369722,12.354722,-40.900557,174.885971,Cameroon,New Zealand,3
8.460555,-11.779889,-40.900557,174.885971,Sierra Leone,New Zealand,3
9.081999,8.675277,-40.900557,174.885971,Nigeria,New Zealand,3
19.85627,102.495496,-40.900557,174.885971,Laos,New Zealand,3
41.153332,20.168331,-40.900557,174.885971,Albania,New Zealand,3
-1.940278,29.873888,-40.900557,174.885971,Rwanda,New Zealand,4
21.521757,-77.781167,-40.900557,174.885971,Cuba,New Zealand,4
31.046051,34.851612,-40.900557,174.885971,Israel,New Zealand,4
31.791702,-7.09262,-40.900557,174.885971,Morocco,New Zealand,4
33.886917,9.537499,-40.900557,174.885971,Tunisia,New Zealand,4
6.428055,-9.429499,-40.900557,174.885971,Liberia,New Zealand,5
44.016521,21.005859,-40.900557,174.885971,Serbia,New Zealand,5
46.862496,103.846656,-40.900557,174.885971,Mongolia,New Zealand,5
-35.675147,-71.542969,-40.900557,174.885971,Chile,New Zealand,6
4.210484,101.975766,-40.900557,174.885971,Malaysia,New Zealand,6
23.684994,90.356331,-40.900557,174.885971,Bangladesh,New Zealand,6
-0.228021,15.827659,-40.900557,174.885971,Congo [Republic],New Zealand,7
15.179384,39.782334,-40.900557,174.885971,Eritrea,New Zealand,7
23.885942,45.079162,-40.900557,174.885971,Saudi Arabia,New Zealand,7
42.733883,25.48583,-40.900557,174.885971,Bulgaria,New Zealand,7
48.669026,19.699024,-40.900557,174.885971,Slovakia,New Zealand,7
26.3351,17.228331,-40.900557,174.885971,Libya,New Zealand,8
26.820553,30.802498,-40.900557,174.885971,Egypt,New Zealand,8
41.20438,74.766098,-40.900557,174.885971,Kyrgyzstan,New Zealand,8
12.565679,104.990963,-40.900557,174.885971,Cambodia,New Zealand,10
14.058324,108.277199,-40.900557,174.885971,Viet Nam ,New Zealand,10
33.854721,35.862285,-40.900557,174.885971,Lebanon,New Zealand,11
20.593684,78.96288,-40.900557,174.885971,India,New Zealand,12
30.585164,36.238414,-40.900557,174.885971,Jordan,New Zealand,15
28.394857,84.124008,-40.900557,174.885971,Nepal,New Zealand,17
12.862807,30.217636,-40.900557,174.885971,Sudan,New Zealand,18
38.963745,35.243322,-40.900557,174.885971,Turkey,New Zealand,18
9.145,40.489673,-40.900557,174.885971,Ethiopia,New Zealand,22
30.375321,69.345116,-40.900557,174.885971,Pakistan,New Zealand,22
28.033886,1.659626,-40.900557,174.885971,Algeria,New Zealand,23
4.570868,-74.297333,-40.900557,174.885971,Colombia,New Zealand,33
34.802075,38.996815,-40.900557,174.885971,Syria,New Zealand,33
29.31166,47.481766,-40.900557,174.885971,Kuwait,New Zealand,50
49.817492,15.472962,-40.900557,174.885971,Czech Republic,New Zealand,61
5.152149,46.199616,-40.900557,174.885971,Somalia,New Zealand,62
35.86166,104.195397,-40.900557,174.885971,China,New Zealand,101
-19.015438,29.154857,-40.900557,174.885971,Zimbabwe,New Zealand,130
33.93911,67.709953,-40.900557,174.885971,Afghanistan,New Zealand,167
7.873054,80.771797,-40.900557,174.885971,Sri Lanka,New Zealand,206
33.223191,43.679291,-40.900557,174.885971,Iraq,New Zealand,237
32.427908,53.688046,-40.900557,174.885971,Iran,New Zealand,473
-6.369028,34.888822,12.865416,-85.207229,Tanzania,Nicaragua,1
6.428055,-9.429499,12.865416,-85.207229,Liberia,Nicaragua,1
7.946527,-1.023194,12.865416,-85.207229,Ghana,Nicaragua,1
17.607789,8.081666,12.865416,-85.207229,Niger,Nicaragua,1
20.593684,78.96288,12.865416,-85.207229,India,Nicaragua,1
-9.189967,-75.015152,12.865416,-85.207229,Peru,Nicaragua,2
15.783471,-90.230759,12.865416,-85.207229,Guatemala,Nicaragua,2
5.152149,46.199616,12.865416,-85.207229,Somalia,Nicaragua,3
8.460555,-11.779889,12.865416,-85.207229,Sierra Leone,Nicaragua,3
21.521757,-77.781167,12.865416,-85.207229,Cuba,Nicaragua,5
4.570868,-74.297333,12.865416,-85.207229,Colombia,Nicaragua,13
13.794185,-88.89653,12.865416,-85.207229,El Salvador,Nicaragua,114
6.428055,-9.429499,17.607789,8.081666,Liberia,Niger,2
7.369722,12.354722,17.607789,8.081666,Cameroon,Niger,2
8.619543,0.824782,17.607789,8.081666,Togo,Niger,2
6.611111,20.939444,17.607789,8.081666,Central African Republic,Niger,3
33.223191,43.679291,17.607789,8.081666,Iraq,Niger,6
5.152149,46.199616,17.607789,8.081666,Somalia,Niger,9
12.862807,30.217636,17.607789,8.081666,Sudan,Niger,14
-1.940278,29.873888,17.607789,8.081666,Rwanda,Niger,24
7.539989,-5.54708,17.607789,8.081666,C?te d'Ivoire,Niger,27
-0.228021,15.827659,17.607789,8.081666,Congo [Republic],Niger,89
15.454166,18.732207,17.607789,8.081666,Chad,Niger,137
26.3351,17.228331,9.081999,8.675277,Libya,Nigeria,1
1.373333,32.290275,9.081999,8.675277,Uganda,Nigeria,4
1.650801,10.267895,9.081999,8.675277,Equatorial Guinea,Nigeria,4
11.803749,-15.180413,9.081999,8.675277,Guinea-Bissau,Nigeria,5
-3.373056,29.918886,9.081999,8.675277,Burundi,Nigeria,6
6.611111,20.939444,9.081999,8.675277,Central African Republic,Nigeria,7
-11.202692,17.873887,9.081999,8.675277,Angola,Nigeria,8
15.179384,39.782334,9.081999,8.675277,Eritrea,Nigeria,10
7.873054,80.771797,9.081999,8.675277,Sri Lanka,Nigeria,13
8.619543,0.824782,9.081999,8.675277,Togo,Nigeria,14
5.152149,46.199616,9.081999,8.675277,Somalia,Nigeria,19
9.945587,-9.696645,9.081999,8.675277,Guinea,Nigeria,25
9.145,40.489673,9.081999,8.675277,Ethiopia,Nigeria,29
-1.940278,29.873888,9.081999,8.675277,Rwanda,Nigeria,36
7.539989,-5.54708,9.081999,8.675277,C?te d'Ivoire,Nigeria,36
7.946527,-1.023194,9.081999,8.675277,Ghana,Nigeria,69
15.454166,18.732207,9.081999,8.675277,Chad,Nigeria,112
12.862807,30.217636,9.081999,8.675277,Sudan,Nigeria,188
-0.228021,15.827659,9.081999,8.675277,Congo [Republic],Nigeria,773
8.460555,-11.779889,9.081999,8.675277,Sierra Leone,Nigeria,1634
7.369722,12.354722,9.081999,8.675277,Cameroon,Nigeria,1819
6.428055,-9.429499,9.081999,8.675277,Liberia,Nigeria,5303
-16.578193,179.414413,60.472024,8.468946,Fiji,Norway,1
6.611111,20.939444,60.472024,8.468946,Central African Republic,Norway,1
7.946527,-1.023194,60.472024,8.468946,Ghana,Norway,1
15.783471,-90.230759,60.472024,8.468946,Guatemala,Norway,1
21.00789,-10.940835,60.472024,8.468946,Mauritania,Norway,1
23.885942,45.079162,60.472024,8.468946,Saudi Arabia,Norway,1
24.215527,-12.885834,60.472024,8.468946,Western Sahara,Norway,1
35.907757,127.766922,60.472024,8.468946,South Korea,Norway,1
50.503887,4.469936,60.472024,8.468946,Belgium,Norway,1
51.165691,10.451526,60.472024,8.468946,Germany,Norway,1
51.919438,19.145136,60.472024,8.468946,Poland,Norway,1
52.132633,5.291266,60.472024,8.468946,Netherlands,Norway,1
55.169438,23.881275,60.472024,8.468946,Lithuania,Norway,1
58.595272,25.013607,60.472024,8.468946,Estonia,Norway,1
-35.675147,-71.542969,60.472024,8.468946,Chile,Norway,2
-22.95764,18.49041,60.472024,8.468946,Namibia,Norway,2
-9.189967,-75.015152,60.472024,8.468946,Peru,Norway,2
12.879721,121.774017,60.472024,8.468946,Philippines,Norway,2
13.443182,-15.310139,60.472024,8.468946,Gambia,Norway,2
15.454166,18.732207,60.472024,8.468946,Chad,Norway,2
18.971187,-72.285215,60.472024,8.468946,Haiti,Norway,2
33.886917,9.537499,60.472024,8.468946,Tunisia,Norway,2
37.09024,-95.712891,60.472024,8.468946,United States,Norway,2
-18.665695,35.529562,60.472024,8.468946,Mozambique,Norway,3
-1.831239,-78.183406,60.472024,8.468946,Ecuador,Norway,3
9.30769,2.315834,60.472024,8.468946,Benin,Norway,3
12.238333,-1.561593,60.472024,8.468946,Burkina Faso,Norway,3
47.162494,19.503304,60.472024,8.468946,Hungary,Norway,4
-6.369028,34.888822,60.472024,8.468946,Tanzania,Norway,5
13.794185,-88.89653,60.472024,8.468946,El Salvador,Norway,5
31.046051,34.851612,60.472024,8.468946,Israel,Norway,5
38.969719,59.556278,60.472024,8.468946,Turkmenistan,Norway,5
12.565679,104.990963,60.472024,8.468946,Cambodia,Norway,6
26.820553,30.802498,60.472024,8.468946,Egypt,Norway,6
46.862496,103.846656,60.472024,8.468946,Mongolia,Norway,6
-13.254308,34.301525,60.472024,8.468946,Malawi,Norway,8
29.31166,47.481766,60.472024,8.468946,Kuwait,Norway,8
-0.789275,113.921327,60.472024,8.468946,Indonesia,Norway,9
8.619543,0.824782,60.472024,8.468946,Togo,Norway,13
40.339852,127.510093,60.472024,8.468946,North Korea,Norway,13
42.733883,25.48583,60.472024,8.468946,Bulgaria,Norway,13
-19.015438,29.154857,60.472024,8.468946,Zimbabwe,Norway,14
14.058324,108.277199,60.472024,8.468946,Viet Nam ,Norway,14
27.514162,90.433601,60.472024,8.468946,Bhutan,Norway,14
